,bb,energy
47,"('cmp $0x30, %cl', 'jz 0x218')","[0.08027098080140127, 0.09640155207721463, 0.05147119765246066, 0.04191451652934428, 0.029189002487715072, 0.1477528016315624, 0.04377615997046365, 0.0069068073229694785, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336, 0.37933463632181336]"
48,"('cmp $0x30, %r15d', 'jnz 0xe1')","[0.06689187202107531, 0.08033462673101219, 0.04289246071701974, 0.03492815179436116, 0.02432376075303428, 0.12312672271287627, 0.036480133308719714, 0.0057550607890488195, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
49,"('cmp $0x3ff, %r13', 'jbe 0x25')","[0.5377860739289342, 0.023206285104288734]"
50,"('cmp $0x3ff, %rax', 'jbe 0x1f6')",[0.023206285104288734]
51,"('cmp $0x4, %dl', 'jnb 0x35')","[0.06689187202107531, 0.06689187202107531, 0.12374115072565858, 0.12374115072565858, 0.05421164450628463, 0.05421164450628463, 0.05382976892861912, 0.05382976892861912, 0.007604464628319932, 0.007604464628319932, 0.2754669271171641, 0.2754669271171641, 0.036480133308719714, 0.036480133308719714, 0.5202858912063013, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
52,"('cmp $0x4, %rdx', 'jnz 0xffffffffffffff86')",[0.3161121969348445]
53,"('cmp $0x53, %r12b', 'jnbe 0x1d52')","[0.06689187202107531, 0.08033462673101219, 0.04289246071701974, 0.03492815179436116, 0.02432376075303428, 0.12312672271287627, 0.036480133308719714, 0.0057550607890488195, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
54,"('cmp $0x7fffffff, %r15', 'jnle 0x348')","[0.023206285104288734, 0.06689187202107531, 0.08033462673101219, 0.12374115072565858, 0.04289246071701974, 0.05421164450628463, 0.03492815179436116, 0.05382976892861912, 0.02432376075303428, 0.007604464628319932, 0.7226322129218138, 0.2754669271171641, 0.036480133308719714, 0.036480133308719714, 0.0057550607890488195, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
55,"('cmp $0x8, %dl', 'jnb 0x29')","[0.06689187202107531, 0.06689187202107531, 0.12374115072565858, 0.12374115072565858, 0.05421164450628463, 0.05421164450628463, 0.05382976892861912, 0.05382976892861912, 0.007604464628319932, 0.007604464628319932, 0.2754669271171641, 0.2754669271171641, 0.036480133308719714, 0.036480133308719714, 0.5202858912063013, 0.5202858912063013, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445, 0.3161121969348445]"
56,"('cmp $0xa, %ebx', 'jz 0xa3')","[0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734, 0.023206285104288734]"
