,bb,energy
88,"('mov %eax, %edx', 'movqq  (%rsp), %xmm0', 'or $0x1, %eax', 'and $0xfffffffe, %edx', 'test %ebp, %ebp', 'cmovnz %edx, %eax', 'movhpsq  0x8(%rsp), %xmm0', 'movupsx  %xmm0, 0x38(%rbx)', 'movl  %eax, (%rbx)', 'add $0x18, %rsp', 'popq  %rbx', 'popq  %rbp', 'retq')",[2.8452815161232254]
89,"('mov %eax, %r14d', 'shr $0x4, %r14d', 'cmpq  0xa0bfa(%rip), %rax', 'jbe 0x272')",[0.7849049008470411]
90,"('mov %ebp, %edi', 'callq  0x40aeb', 'nop %edi, %edx', 'mov $0xffffffffffffffc0, %r9', 'mov %edi, %edx', 'mov $0xe7, %r8d', 'mov $0x3c, %esi', 'jmp 0x17')",[2.158488977550444]
91,"('mov %edx, %edi', 'mov %r8d, %eax')",[0.19622672543284073]
92,"('mov %esi, %ebx', 'movq  0x20(%rdi), %rsi', 'test $0x8, %ah', 'jz 0x52')","[0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818]"
93,"('mov %r12, %rax', 'popq  %rbx', 'popq  %rbp', 'popq  %r12', 'retq')",[1.0792449889963023]
94,"('mov %r12, %rax', 'sub %rbx, %rax', 'jmp 0xffffffffffffffd5')","[0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818, 0.9811316262798818]"
95,"('mov %r14, %rax', 'xor %edx, %edx', 'div %rcx', 'sub %rdx, %r8', 'test %r8, %r8', 'jnz 0x4b')","[14.520745667881068, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905, 14.520744667438905]"
96,"('mov %r15d, %ebx', 'and $0x2, %ebx', 'jnz 0x425')","[0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613, 0.5886791758563613]"
97,"('mov %rax, %r13', 'movzxw  0x80(%rbx), %eax', 'test %r13, %r13', 'jz 0x7')","[0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411, 0.7849049008470411]"
98,"('mov %rax, %r8', 'test %rax, %rax', 'jz 0xc8')",[0.5886791758563613]
99,"('mov %rax, %rcx', 'mov %rax, %rdi', 'mov %rax, %rsi', 'mov %rax, %r15', 'shr $0xc, %rsi', 'shr $0xf, %r15', 'mov $0x2, %edx', 'shr $0x6, %rcx', 'shr $0x9, %rdi', 'lea 0x77(%r15), %r10d', 'movq  %rsi, 0x58(%rsp)', 'shr $0x12, %rax', 'cmp $0xbffff, %r13', 'movq  %r15, 0x60(%rsp)', 'lea 0x30(%rcx), %r11d', 'cmovnbe %rdx, %rax', 'mov %r15, %rdx', 'lea 0x6e(%rsi), %r15d', 'movq  %rcx, 0x40(%rsp)', 'movq  %rdi, 0x50(%rsp)', 'lea 0x7c(%rax), %r9d', 'mov %rsi, %rax', 'mov %edi, %esi', 'movl  %r11d, 0x4c(%rsp)', 'add $0x5b, %esi', 'movl  %r9d, 0x68(%rsp)', 'movl  %r10d, 0x6c(%rsp)', 'movl  %r15d, 0x70(%rsp)', 'movl  %esi, 0x74(%rsp)', 'movl  %r11d, 0x28(%rsp)', 'cmp $0x30, %rcx', 'jbe 0x20')",[8.143391097503995]
