,index,BB,average_energy,occurences
127,128,"('cmp %rdx, %rcx', 'jb 0x18b')",0.01389811485524054,6.0
128,129,"('cmp %rsi, %rdi', 'jnbe 0xb1')",0.013898114855240541,1.0
129,130,"('cmpb  $0x0, (%rax)', 'jnz 0xfffffffffffffeaf')",0.016677364772608463,1.0
130,131,"('cmpb  $0x0, 0x1(%rdi)', 'movq  (%rbx), %r12', 'jnz 0x41')",0.5343398015376178,20.0
131,132,"('cmpb  $0x0, 0x54(%rsp)', 'jz 0x66c')",0.016677364772608463,1.0
132,133,"('cmpb  $0x0, 0xc9d00(%rip)', 'jnz 0xc')",0.43331117587527235,1.0
133,134,"('cmpb  $0x20, -0x508(%rbp)', 'jnz 0xfffffffffffff718')",0.20806612021482848,120.0
134,135,"('cmpl  $0x0, 0x1c(%rsp)', 'jz 0xffffffffffffffc3')",0.016677364772608463,2.0
135,136,"('cmpl  $0x1, 0x8(%rsp)', 'jz 0x128')",0.016677364772608463,2.0
136,137,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0x62')",0.20806612021482848,120.0
137,138,"('cmpl  $0x10, -0x510(%rbp)', 'jnz 0xa')",0.20806612021482848,120.0
138,139,"('cmpl  $0x14, -0x1c(%rbp)', 'jnl 0xd0')",0.2380133373040064,21.0
139,140,"('cmpl  $0x4, (%rsp)', 'jz 0x209')",0.016677364772608463,1.0
140,141,"('cmpl  $0x66695a54, 0x50(%rsp)', 'jnz 0xfffffffffffffefd')",0.016677364772608463,2.0
141,142,"('cmpl  $0x8, (%rsp)', 'movq  %rax, 0x97157(%rip)', 'jz 0x1c7')",0.027796229710481082,1.0
142,143,"('cmpl  $0xa, -0x510(%rbp)', 'jnz 0x3d')",0.20806612021482848,120.0
143,144,"('cmpq  $0x0, %fs:0xffffffffffffffc8', 'jz 0x95')",0.30613104756164666,21.0
144,145,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x670')",0.20806612021482848,120.0
145,146,"('cmpq  $0x0, -0x500(%rbp)', 'jz 0x6b')",0.20806612021482848,120.0
146,147,"('cmpq  $0x0, 0x20(%rax)', 'jz 0x14')",0.016677364772608463,2.0
147,148,"('cmpq  $0x0, 0x38(%rbp)', 'jnz 0xffffffffffffff64')",0.016677364772608463,1.0
148,149,"('cmpq  $0x0, 0x38(%rdi)', 'jz 0x1d6')",0.016677364772608463,2.0
149,150,"('cmpq  $0x0, 0x38(%rdi)', 'jz 0x9b')",0.016677364772608463,1.0
150,151,"('cmpq  $0x0, 0x40(%rsp)', 'jz 0xfffffffffffffc3b')",0.016677364772608463,1.0
151,152,"('cmpq  $0x0, 0x48(%rbp)', 'jz 0xffffffffffffff25')",0.016677364772608463,1.0
152,153,"('cmpq  $0x0, 0x48(%rdi)', 'jz 0xffffffffffffffc3')",0.016677364772608463,1.0
153,154,"('cmpq  $0x0, 0x60(%rbp)', 'jz 0x4a')",0.016677364772608463,2.0
154,155,"('cmpq  $0x0, 0x8(%rsp)', 'jz 0x19c')",0.016677364772608463,1.0
155,156,"('cmpq  $0x0, 0x946d3(%rip)', 'jz 0x23b')",0.32060373170109857,20.0
156,157,"('cmpq  $0x0, 0x94cdf(%rip)', 'jz 0x178')",0.016677364772608463,1.0
157,158,"('cmpq  $0x0, 0x94ce5(%rip)', 'jz 0xda')",0.016677364772608463,1.0
158,159,"('cmpq  $0x0, 0x96b96(%rip)', 'jz 0x3b')",0.016677364772608463,1.0
159,160,"('cmpq  $0x0, 0x96e4c(%rip)', 'jz 0xa3')",0.016677364772608463,1.0
160,161,"('cmpq  $0x0, 0xd2db8(%rip)', 'jz 0x3f8')",0.20806612021482848,40.0
161,162,"('cmpq  $0x0, 0xd6830(%rip)', 'jnz 0x120')",0.20806612021482848,40.0
162,163,"('cmpq  $0x0, 0xd684a(%rip)', 'jnz 0x112')",0.20806612021482848,40.0
163,164,"('cmpq  %r11, 0x10(%r10)', 'jnz 0x333')",0.016677364772608463,6.0
164,165,"('cmpq  %r13, 0x60(%rbp)', 'jz 0x3c3')",0.016677364772608463,1.0
165,166,"('cmpq  %r14, 0x888(%rbp)', 'jbe 0x427')",0.016677364772608463,1.0
166,167,"('cmpq  %r15, 0xc323e(%rip)', 'cmovnbe %r13, %rax', 'movq  %rax, 0x10(%rsp)', 'movq  $0x0, 0x8(%rsp)', 'lea 0x60(%rbx), %r11', 'movl  %r14d, 0x48(%rsp)', 'movq  %rbp, 0x20(%rsp)', 'movq  0x78(%rbx), %r10', 'cmp %r11, %r10', 'jz 0x337')",0.09173016942034885,10.0
167,168,"('cmpq  %rax, 0x38(%rsp)', 'jnb 0xfffffffffffffc5f')",0.016677364772608463,5.0
168,169,"('cmpq  %rbx, -0x8(%rsi,%r8,1)', 'jle 0x25c')",0.26716994740051886,20.0
169,170,"('cmpq  %rbx, 0x96b5b(%rip)', 'jnbe 0xffffffffffffffd4')",0.016677364772608463,1.0
170,171,"('cmpq  %rdx, 0x40(%rbp)', 'jz 0xf6')",0.016677364772608463,16.0
171,172,"('cmpq  0x10(%rdx), %rdi', 'jnz 0x75')",0.013898114855240541,2.0
172,173,"('cmpq  0x28(%rdx), %rdi', 'jnz 0x80')",0.013898114855240541,2.0
173,174,"('cmpq  0x68(%rbx), %r10', 'jnz 0xfffffffffffffc6a')",0.01389811485524054,6.0
174,175,"('cmpq  0x8(%rdx), %r14', 'jz 0x248')",0.3610935791969274,1.0
175,176,"('cmpq  0x9712d(%rip), %rax', 'mov %rax, %rdx', 'jnz 0xfffffffffffffc0e')",0.016677364772608463,1.0
176,177,"('cmpq  0xc10c3(%rip), %rbx', 'jb 0xb3')",0.18274600321875942,30.0
